"macAddress","datetime","datetime_local","virusIndex","moldIndex","temperature","humidity","pm25","tvoc","co2","co","airPressure","ozone","no2"
"60b6e1af6f4f",2025-02-20 23:00:00,2025-02-20 18:00:00,4,6,25,77.1,3,972,538,0,1000.8,4,0
"60b6e1af6f4f",2025-02-21,2025-02-20 19:00:00,4,6,25.5,74.9,4,1097,542,0,1001.4,4,0
"60b6e1af6f4f",2025-02-21 01:00:00,2025-02-20 20:00:00,4,6,25.1,76.1,4,1163,545,0,1002.1,4,1
"60b6e1af6f4f",2025-02-21 02:00:00,2025-02-20 21:00:00,4,5,24.8,77.1,4,1545,565,0,1002.5,4,1
"60b6e1af6f4f",2025-02-21 03:00:00,2025-02-20 22:00:00,4,5,24.7,76.9,4,1815,579,0,1002.8,4,1
"60b6e1af6f4f",2025-02-21 04:00:00,2025-02-20 23:00:00,4,5,24.4,77.5,4,1440,545,0,1002.5,4,1
"60b6e1af6f4f",2025-02-21 05:00:00,2025-02-21,4,5,24.1,79.1,5,1088,536,0,1001.8,4,0
"60b6e1af6f4f",2025-02-21 06:00:00,2025-02-21 01:00:00,4,6,23.7,81.7,4,647,531,0,1001.2,4,0
"60b6e1af6f4f",2025-02-21 07:00:00,2025-02-21 02:00:00,4,6,23.8,81.8,4,696,527,0,1000.7,4,0
"60b6e1af6f4f",2025-02-21 08:00:00,2025-02-21 03:00:00,4,6,23.6,83.2,5,486,525,0,1000.4,4,0
"60b6e1af6f4f",2025-02-21 09:00:00,2025-02-21 04:00:00,4,6,23.5,83.3,6,629,525,0,1000.2,4,1
"60b6e1af6f4f",2025-02-21 10:00:00,2025-02-21 05:00:00,4,6,22.8,86,3,301,526,0,1000.8,5,0
"60b6e1af6f4f",2025-02-21 11:00:00,2025-02-21 06:00:00,4,6,22,89.2,4,361,533,0,1001.4,4,0
"60b6e1af6f4f",2025-02-21 12:00:00,2025-02-21 07:00:00,4,6,22.5,87.7,6,802,542,0,1001.9,4,0
"60b6e1af6f4f",2025-02-21 21:00:00,2025-02-21 16:00:00,4,6,23.2,80.1,3,162,550,0,999.7,8,19
"60b6e1af6f4f",2025-02-21 22:00:00,2025-02-21 17:00:00,3,4,26.2,69.7,4,33,546,0.2,1000,6,9
"60b6e1af6f4f",2025-02-21 23:00:00,2025-02-21 18:00:00,4,6,26.3,70.5,5,1063,557,0.2,1000.8,4,0
"60b6e1af6f4f",2025-02-22,2025-02-21 19:00:00,3,4,26.5,69.5,6,1400,568,0.2,1001.5,4,1
"60b6e1af6f4f",2025-02-22 01:00:00,2025-02-21 20:00:00,3,4,26.6,69.4,7,1443,564,0.1,1002.1,4,0
"60b6e1af6f4f",2025-02-22 02:00:00,2025-02-21 21:00:00,4,6,25.8,73.8,4,1067,551,0,1002.8,4,1
"60b6e1af6f4f",2025-02-22 03:00:00,2025-02-21 22:00:00,4,6,25.3,75.4,6,1008,544,0,1003.1,4,0
"60b6e1af6f4f",2025-02-22 04:00:00,2025-02-21 23:00:00,4,6,25.3,74.6,5,1404,556,0,1002.9,4,1
"60b6e1af6f4f",2025-02-22 05:00:00,2025-02-22,4,6,25.6,74.5,6,1693,572,0,1002.5,4,1
"60b6e1af6f4f",2025-02-22 06:00:00,2025-02-22 01:00:00,4,6,25.5,75,5,1264,545,0,1002.1,4,1
"60b6e1af6f4f",2025-02-22 07:00:00,2025-02-22 02:00:00,4,6,25.2,76.1,5,1051,537,0,1001.6,4,1
"60b6e1af6f4f",2025-02-22 08:00:00,2025-02-22 03:00:00,4,6,25,76.7,5,948,538,0,1001.4,4,0
"60b6e1af6f4f",2025-02-22 09:00:00,2025-02-22 04:00:00,4,5,24.9,76.7,5,948,538,0,1001.5,4,1
"60b6e1af6f4f",2025-02-22 10:00:00,2025-02-22 05:00:00,4,5,24.8,77.3,6,942,534,0,1001.9,4,0
"60b6e1af6f4f",2025-02-22 11:00:00,2025-02-22 06:00:00,4,5,24.1,79.6,7,770,535,0,1002.4,4,0
"60b6e1af6f4f",2025-02-22 12:00:00,2025-02-22 07:00:00,4,6,23.2,83,8,532,536,0,1003.1,5,1
"60b6e1af6f4f",2025-02-22 13:00:00,2025-02-22 08:00:00,4,6,23.7,81,9,476,536,0,1003.4,5,0
"60b6e1af6f4f",2025-02-22 14:00:00,2025-02-22 09:00:00,4,6,23.6,80.5,9,181,530,0,1003.4,5,0
"60b6e1af6f4f",2025-02-22 15:00:00,2025-02-22 10:00:00,4,6,23.7,81.2,6,224,536,0,1003.2,5,1
"60b6e1af6f4f",2025-02-22 16:00:00,2025-02-22 11:00:00,4,5,24.7,77,6,403,535,0,1003.1,5,1
"60b6e1af6f4f",2025-02-22 17:00:00,2025-02-22 12:00:00,4,6,25.8,72.2,5,1989,576,0,1002.6,4,0
"60b6e1af6f4f",2025-02-22 18:00:00,2025-02-22 13:00:00,4,6,26,70.5,4,515,566,0,1001.8,5,0
"60b6e1af6f4f",2025-02-22 19:00:00,2025-02-22 14:00:00,4,6,25.7,71.9,5,4064,544,0,1001.1,4,1
"60b6e1af6f4f",2025-02-22 20:00:00,2025-02-22 15:00:00,4,6,25.9,71.6,6,431,533,0,1001.1,4,0
"60b6e1af6f4f",2025-02-22 21:00:00,2025-02-22 16:00:00,4,6,26.1,71.4,5,873,554,0,1000.7,4,1
"60b6e1af6f4f",2025-02-22 22:00:00,2025-02-22 17:00:00,4,6,26.3,71.4,12,2516,615,0,1001.1,4,1
"60b6e1af6f4f",2025-02-22 23:00:00,2025-02-22 18:00:00,8,7,26.7,67.2,64,5141,625,0,1001.6,3,0
"60b6e1af6f4f",2025-02-23,2025-02-22 19:00:00,3,4,26.6,66.6,8,1782,563,0,1002.2,4,0
"60b6e1af6f4f",2025-02-23 01:00:00,2025-02-22 20:00:00,3,4,26,69.4,6,830,549,0,1003.2,4,1
"60b6e1af6f4f",2025-02-23 02:00:00,2025-02-22 21:00:00,4,6,25.9,70.2,5,735,566,0,1003.7,6,9
"60b6e1af6f4f",2025-02-23 03:00:00,2025-02-22 22:00:00,4,6,25.7,71.2,6,723,545,0,1003.7,4,0
"60b6e1af6f4f",2025-02-23 04:00:00,2025-02-22 23:00:00,4,6,25.6,73.1,4,1253,552,0,1003.3,4,0
"60b6e1af6f4f",2025-02-23 05:00:00,2025-02-23,4,6,25.5,74.2,4,1145,544,0,1002.7,4,0
"60b6e1af6f4f",2025-02-23 06:00:00,2025-02-23 01:00:00,4,6,25.4,75,4,1179,546,0,1001.9,4,0
"60b6e1af6f4f",2025-02-23 07:00:00,2025-02-23 02:00:00,4,6,25.4,75.1,6,1121,539,0,1001.3,4,0
"60b6e1af6f4f",2025-02-23 08:00:00,2025-02-23 03:00:00,4,6,25.2,75.7,5,1082,532,0,1001.3,4,0
"60b6e1af6f4f",2025-02-23 09:00:00,2025-02-23 04:00:00,4,6,25.1,76.3,4,915,533,0,1001.4,4,1
"60b6e1af6f4f",2025-02-23 10:00:00,2025-02-23 05:00:00,4,6,25.1,76.9,5,618,527,0,1001.8,4,1
"60b6e1af6f4f",2025-02-23 11:00:00,2025-02-23 06:00:00,4,5,24.9,79.7,6,705,542,0,1002.3,4,1
"60b6e1af6f4f",2025-02-23 12:00:00,2025-02-23 07:00:00,5,6,24.7,82.6,6,709,540,0,1002.7,4,0
"60b6e1af6f4f",2025-02-23 13:00:00,2025-02-23 08:00:00,5,6,24.6,84,7,760,540,0,1003,4,1
"60b6e1af6f4f",2025-02-23 14:00:00,2025-02-23 09:00:00,5,6,24,84.2,4,325,531,0,1002.7,4,0
"60b6e1af6f4f",2025-02-23 15:00:00,2025-02-23 10:00:00,5,6,24.1,85.9,5,453,547,0,1002.3,4,1
"60b6e1af6f4f",2025-02-23 16:00:00,2025-02-23 11:00:00,5,6,24.5,81.3,5,182,525,0,1001.8,5,1
"60b6e1af6f4f",2025-02-23 17:00:00,2025-02-23 12:00:00,4,6,25.1,76.2,5,147,527,0,1001.2,5,0
"60b6e1af6f4f",2025-02-23 18:00:00,2025-02-23 13:00:00,4,6,25.5,73.3,4,1632,519,0,1000.6,4,0
"60b6e1af6f4f",2025-02-23 19:00:00,2025-02-23 14:00:00,4,6,25.9,71.3,4,106,516,0,1000,5,0
"60b6e1af6f4f",2025-02-23 20:00:00,2025-02-23 15:00:00,4,6,26.3,71.1,4,268,579,0,999.7,4,1
"60b6e1af6f4f",2025-02-23 21:00:00,2025-02-23 16:00:00,3,4,26.9,69.1,4,452,548,0,999.6,4,0
"60b6e1af6f4f",2025-02-23 22:00:00,2025-02-23 17:00:00,4,6,26.4,71.6,6,1355,570,0,1000.1,4,0
"60b6e1af6f4f",2025-02-23 23:00:00,2025-02-23 18:00:00,4,6,26,73.8,5,570,583,0,1000.9,4,0
"60b6e1af6f4f",2025-02-24,2025-02-23 19:00:00,4,6,25.1,77,5,464,534,0,1001.7,4,0
"60b6e1af6f4f",2025-02-24 01:00:00,2025-02-23 20:00:00,4,5,24.7,78.2,5,1138,529,0,1002.4,4,1
"60b6e1af6f4f",2025-02-24 02:00:00,2025-02-23 21:00:00,4,6,25.1,76.2,5,6404,537,0,1002.9,4,1
"60b6e1af6f4f",2025-02-24 03:00:00,2025-02-23 22:00:00,4,5,24.6,77.3,6,1161,529,0,1002.9,4,0
"60b6e1af6f4f",2025-02-24 04:00:00,2025-02-23 23:00:00,4,5,24.8,77,5,229,535,0,1002.6,4,0
"60b6e1af6f4f",2025-02-24 05:00:00,2025-02-24,4,6,25.6,74.5,5,1843,538,0,1002.3,4,1
"60b6e1af6f4f",2025-02-24 06:00:00,2025-02-24 01:00:00,4,6,25.7,73.9,5,2984,534,0,1001.9,4,0
"60b6e1af6f4f",2025-02-24 07:00:00,2025-02-24 02:00:00,4,6,25.7,73.6,5,3419,532,0,1001.6,4,0
"60b6e1af6f4f",2025-02-24 08:00:00,2025-02-24 03:00:00,4,6,25.7,73.7,5,2695,536,0,1001.3,4,1
"60b6e1af6f4f",2025-02-24 09:00:00,2025-02-24 04:00:00,4,6,25.4,76.7,5,2223,531,0,1001.3,4,0
"60b6e1af6f4f",2025-02-24 10:00:00,2025-02-24 05:00:00,5,6,24.9,80.2,6,747,535,0,1001.5,4,1
"60b6e1af6f4f",2025-02-24 11:00:00,2025-02-24 06:00:00,4,6,23.7,85.1,5,148,527,0,1001.6,4,1
"60b6e1af6f4f",2025-02-24 12:00:00,2025-02-24 07:00:00,5,6,24,85.2,6,462,546,0,1001.7,4,0
"60b6e1af6f4f",2025-02-24 13:00:00,2025-02-24 08:00:00,5,6,24.6,82.6,8,416,537,0,1002.1,4,0
"60b6e1af6f4f",2025-02-24 14:00:00,2025-02-24 09:00:00,4,6,25.1,79.2,7,376,536,0,1002.1,4,0
"60b6e1af6f4f",2025-02-24 15:00:00,2025-02-24 10:00:00,4,6,26.3,73.7,7,159,523,0,1001.7,5,1
"60b6e1af6f4f",2025-02-24 16:00:00,2025-02-24 11:00:00,4,6,26.5,73,5,58,514,0,1001.1,5,1
"60b6e1af6f4f",2025-02-24 17:00:00,2025-02-24 12:00:00,4,6,26.4,75.7,5,35,512,0,1000.5,5,0
"60b6e1af6f4f",2025-02-24 18:00:00,2025-02-24 13:00:00,4,6,26.9,74.2,5,71,513,0,999.8,5,1
"60b6e1af6f4f",2025-02-24 19:00:00,2025-02-24 14:00:00,4,6,27.2,73.9,5,186,515,0,999.2,4,1
"60b6e1af6f4f",2025-02-24 20:00:00,2025-02-24 15:00:00,4,6,27.7,72,5,272,520,0,998.5,4,0
"60b6e1af6f4f",2025-02-24 21:00:00,2025-02-24 16:00:00,4,6,27.9,71.2,5,321,529,0,998.5,4,0
"60b6e1af6f4f",2025-02-24 22:00:00,2025-02-24 17:00:00,4,6,27.4,72,5,350,529,0,998.8,4,1
"60b6e1af6f4f",2025-02-24 23:00:00,2025-02-24 18:00:00,4,6,26.6,72.8,4,679,532,0,999.6,4,0
"60b6e1af6f4f",2025-02-25,2025-02-24 19:00:00,4,6,27.3,72.6,7,1469,648,0,1000.3,4,0
"60b6e1af6f4f",2025-02-25 01:00:00,2025-02-24 20:00:00,4,6,27,72.5,6,1906,633,0,1000.9,4,1
"60b6e1af6f4f",2025-02-25 02:00:00,2025-02-24 21:00:00,4,6,27,72.4,7,1059,542,0,1001.6,4,1
"60b6e1af6f4f",2025-02-25 03:00:00,2025-02-24 22:00:00,4,6,26.2,77.1,6,208,519,0,1001.9,5,0
"60b6e1af6f4f",2025-02-25 04:00:00,2025-02-24 23:00:00,4,6,25.5,77.7,4,151,520,0,1001.9,5,1
"60b6e1af6f4f",2025-02-25 05:00:00,2025-02-25,4,6,25.4,77.5,3,111,512,0,1001.7,5,0
"60b6e1af6f4f",2025-02-25 06:00:00,2025-02-25 01:00:00,4,6,25.2,77.6,4,137,515,0,1001.4,5,0
"60b6e1af6f4f",2025-02-25 07:00:00,2025-02-25 02:00:00,4,6,25.1,77.8,3,76,509,0,1000.7,5,1
"60b6e1af6f4f",2025-02-25 08:00:00,2025-02-25 03:00:00,4,6,25.2,77.5,5,162,513,0,1000.1,4,1
"60b6e1af6f4f",2025-02-25 09:00:00,2025-02-25 04:00:00,4,6,25,78,4,214,514,0,1000.2,4,1
"60b6e1af6f4f",2025-02-25 10:00:00,2025-02-25 05:00:00,4,5,24.9,79.7,6,235,514,0,1000.8,4,1
"60b6e1af6f4f",2025-02-25 11:00:00,2025-02-25 06:00:00,5,6,24.5,81.4,7,344,519,0,1001.3,4,0
"60b6e1af6f4f",2025-02-25 12:00:00,2025-02-25 07:00:00,5,6,24.4,82.4,13,1425,541,0,1001.9,4,1
"60b6e1af6f4f",2025-02-25 13:00:00,2025-02-25 08:00:00,5,7,25,80.6,13,1752,538,0.1,1002.3,4,0
"60b6e1af6f4f",2025-02-25 14:00:00,2025-02-25 09:00:00,4,6,25.8,77.6,10,652,521,0,1002.2,4,0
"60b6e1af6f4f",2025-02-25 15:00:00,2025-02-25 10:00:00,4,6,26.4,75.4,9,601,520,0,1001.7,4,1
"60b6e1af6f4f",2025-02-25 16:00:00,2025-02-25 11:00:00,5,6,24.9,81.1,6,72,512,0,1001.6,5,1
"60b6e1af6f4f",2025-02-25 17:00:00,2025-02-25 12:00:00,4,6,25.5,78.6,4,81,515,0,1000.9,5,1
"60b6e1af6f4f",2025-02-25 18:00:00,2025-02-25 13:00:00,4,6,26,76.6,4,46,512,0,1000,5,1
"60b6e1af6f4f",2025-02-25 19:00:00,2025-02-25 14:00:00,4,6,26.2,76,4,133,511,0,999.4,5,0
"60b6e1af6f4f",2025-02-25 20:00:00,2025-02-25 15:00:00,4,6,26.4,75.5,4,2610,546,0,999,4,0
"60b6e1af6f4f",2025-02-25 21:00:00,2025-02-25 16:00:00,4,6,26.1,75.2,2,342,520,0,998.7,4,0
"60b6e1af6f4f",2025-02-25 22:00:00,2025-02-25 17:00:00,4,6,25.5,78,3,189,520,0,999.2,4,0
"60b6e1af6f4f",2025-02-25 23:00:00,2025-02-25 18:00:00,4,6,25.4,78.1,4,606,525,0,1000.1,4,1
"60b6e1af6f4f",2025-02-26,2025-02-25 19:00:00,4,6,25.5,77.4,5,904,534,0,1000.7,4,0
"60b6e1af6f4f",2025-02-26 01:00:00,2025-02-25 20:00:00,4,6,25.6,76.6,12,1591,552,0,1001.3,4,0
"60b6e1af6f4f",2025-02-26 02:00:00,2025-02-25 21:00:00,4,6,25.5,76.7,5,1261,576,0,1001.6,4,0
"60b6e1af6f4f",2025-02-26 03:00:00,2025-02-25 22:00:00,4,6,25.4,77.4,4,3180,593,0,1001.8,4,0
"60b6e1af6f4f",2025-02-26 04:00:00,2025-02-25 23:00:00,4,6,25.4,78,4,854,574,0,1001.5,4,0
"60b6e1af6f4f",2025-02-26 05:00:00,2025-02-26,4,6,25.2,78.6,4,582,557,0,1001,4,0
"60b6e1af6f4f",2025-02-26 06:00:00,2025-02-26 01:00:00,5,6,24.7,80.2,4,307,555,0,1000.6,4,1
"60b6e1af6f4f",2025-02-26 07:00:00,2025-02-26 02:00:00,5,6,24.6,80.1,4,478,557,0,1000.2,4,1
"60b6e1af6f4f",2025-02-26 08:00:00,2025-02-26 03:00:00,5,6,24.5,80.3,3,494,554,0,1000,4,0
"60b6e1af6f4f",2025-02-26 09:00:00,2025-02-26 04:00:00,5,6,24.4,80.7,3,507,556,0,1000,4,1
"60b6e1af6f4f",2025-02-26 10:00:00,2025-02-26 05:00:00,5,6,24.3,80.9,4,745,566,0,1000.4,4,0
"60b6e1af6f4f",2025-02-26 11:00:00,2025-02-26 06:00:00,5,6,24.1,81.8,5,1215,572,0,1000.9,4,1
"60b6e1af6f4f",2025-02-26 12:00:00,2025-02-26 07:00:00,4,6,23.8,83.9,9,1551,584,0,1001.7,4,0
"60b6e1af6f4f",2025-02-26 13:00:00,2025-02-26 08:00:00,5,6,24.2,82.3,9,937,574,0,1002.1,4,1
"60b6e1af6f4f",2025-02-26 17:00:00,2025-02-26 12:00:00,4,6,23.8,85.4,3,34,546,0,1001.5,7,18
"60b6e1af6f4f",2025-02-26 18:00:00,2025-02-26 13:00:00,5,7,25,81.1,4,80,546,0,1000.6,7,16
"60b6e1af6f4f",2025-02-26 19:00:00,2025-02-26 14:00:00,4,6,25.6,79.8,4,3099,617,0,1000.2,4,0
"60b6e1af6f4f",2025-02-26 20:00:00,2025-02-26 15:00:00,4,6,25.6,78.5,2,1225,560,0,999.9,4,1
"60b6e1af6f4f",2025-02-26 21:00:00,2025-02-26 16:00:00,4,6,25.6,79.7,2,652,564,0,999.8,4,0
"60b6e1af6f4f",2025-02-26 22:00:00,2025-02-26 17:00:00,5,7,25,81.8,1,277,553,0,1000.1,4,0
"60b6e1af6f4f",2025-02-26 23:00:00,2025-02-26 18:00:00,5,7,25.1,81.4,2,360,554,0,1000.8,4,0
"60b6e1af6f4f",2025-02-27,2025-02-26 19:00:00,5,6,24.5,83.5,3,419,583,0,1001.3,4,1
"60b6e1af6f4f",2025-02-27 01:00:00,2025-02-26 20:00:00,5,6,24.4,83.1,3,420,567,0,1002,4,1
"60b6e1af6f4f",2025-02-27 02:00:00,2025-02-26 21:00:00,5,6,24,84.6,3,252,547,0,1002.6,4,1
"60b6e1af6f4f",2025-02-27 03:00:00,2025-02-26 22:00:00,4,6,23.4,87,4,781,562,0,1002.8,4,0
"60b6e1af6f4f",2025-02-27 04:00:00,2025-02-26 23:00:00,4,6,23.7,85.9,5,321,554,0,1002.6,4,0
"60b6e1af6f4f",2025-02-27 05:00:00,2025-02-27,4,6,23.6,86.1,5,310,550,0,1002.1,4,0
"60b6e1af6f4f",2025-02-27 06:00:00,2025-02-27 01:00:00,4,6,23.7,85.7,5,380,553,0,1001.7,4,1
"60b6e1af6f4f",2025-02-27 07:00:00,2025-02-27 02:00:00,4,6,23.4,86.4,4,250,542,0,1001.5,4,1
"60b6e1af6f4f",2025-02-27 08:00:00,2025-02-27 03:00:00,4,6,23.4,85.6,3,178,542,0,1001.4,4,1
"60b6e1af6f4f",2025-02-27 09:00:00,2025-02-27 04:00:00,4,6,23.4,85.4,4,143,542,0,1001.5,5,0
"60b6e1af6f4f",2025-02-27 10:00:00,2025-02-27 05:00:00,4,6,23.3,86,3,92,542,0,1001.8,5,0
"60b6e1af6f4f",2025-02-27 11:00:00,2025-02-27 06:00:00,5,6,24,84.2,3,265,554,0,1002.5,4,1
"60b6e1af6f4f",2025-02-27 12:00:00,2025-02-27 07:00:00,5,6,24.1,84.9,4,205,557,0,1003.1,4,0
"60b6e1af6f4f",2025-02-27 13:00:00,2025-02-27 08:00:00,5,6,24.6,82.9,4,342,563,0,1003.6,4,0
"60b6e1af6f4f",2025-02-27 14:00:00,2025-02-27 09:00:00,5,7,25.1,81.1,4,413,547,0,1003.6,4,0
"60b6e1af6f4f",2025-02-27 15:00:00,2025-02-27 10:00:00,4,6,25.6,78.4,7,310,549,0,1003.3,4,1
"60b6e1af6f4f",2025-02-27 16:00:00,2025-02-27 11:00:00,4,6,25.7,79.2,4,214,541,0,1002.9,4,0
"60b6e1af6f4f",2025-02-27 17:00:00,2025-02-27 12:00:00,4,6,26.3,75.9,2,102,540,0,1002.1,4,1
"60b6e1af6f4f",2025-02-27 18:00:00,2025-02-27 13:00:00,4,6,26.1,78,2,102,546,0,1001.1,4,1
"60b6e1af6f4f",2025-02-27 19:00:00,2025-02-27 14:00:00,4,6,26.1,78,3,299,543,0,1000.1,4,0
"60b6e1af6f4f",2025-02-27 20:00:00,2025-02-27 15:00:00,4,6,25.9,78.4,12,144,555,0,999.5,4,0
"60b6e1af6f4f",2025-02-27 21:00:00,2025-02-27 16:00:00,4,6,26.6,75.8,3,201,561,0,999.1,4,1
"60b6e1af6f4f",2025-02-27 22:00:00,2025-02-27 17:00:00,4,6,26.4,74.5,3,1584,566,0,999.4,4,0
"60b6e1af6f4f",2025-02-27 23:00:00,2025-02-27 18:00:00,4,6,26.2,75.6,4,1279,571,0,999.9,4,0
"60b6e1af6f4f",2025-02-28,2025-02-27 19:00:00,4,6,26,75.9,4,481,554,0,1000.5,4,0
"60b6e1af6f4f",2025-02-28 01:00:00,2025-02-27 20:00:00,4,6,25.8,75.4,4,425,559,0,1001,4,1
"60b6e1af6f4f",2025-02-28 02:00:00,2025-02-27 21:00:00,4,6,25.6,75.8,4,334,562,0,1001.5,4,1
"60b6e1af6f4f",2025-02-28 03:00:00,2025-02-27 22:00:00,4,6,25.5,75.2,5,413,563,0,1001.5,4,0
"60b6e1af6f4f",2025-02-28 04:00:00,2025-02-27 23:00:00,4,6,25.5,73.9,4,305,560,0,1001.3,4,1
"60b6e1af6f4f",2025-02-28 05:00:00,2025-02-28,4,6,25.7,73.7,3,589,579,0,1000.8,4,0
"60b6e1af6f4f",2025-02-28 06:00:00,2025-02-28 01:00:00,4,6,25.8,73.9,3,524,551,0,999.9,4,0
"60b6e1af6f4f",2025-02-28 07:00:00,2025-02-28 02:00:00,4,6,25.7,75.1,3,445,549,0,999.5,4,1
"60b6e1af6f4f",2025-02-28 08:00:00,2025-02-28 03:00:00,4,6,25.6,76.3,2,481,547,0,999.4,4,1
"60b6e1af6f4f",2025-02-28 09:00:00,2025-02-28 04:00:00,4,6,25.6,77.6,3,497,549,0,999.8,4,0
"60b6e1af6f4f",2025-02-28 10:00:00,2025-02-28 05:00:00,4,6,25.3,77.5,2,397,549,0,1000.2,4,1
"60b6e1af6f4f",2025-02-28 11:00:00,2025-02-28 06:00:00,4,5,24.7,79,2,236,557,0,1000.5,4,0
"60b6e1af6f4f",2025-02-28 12:00:00,2025-02-28 07:00:00,5,6,24.1,81.2,5,192,561,0,1001,4,1
"60b6e1af6f4f",2025-02-28 13:00:00,2025-02-28 08:00:00,5,6,24.6,80.3,4,52,549,0,1001.5,5,0
"60b6e1af6f4f",2025-02-28 14:00:00,2025-02-28 09:00:00,4,6,25,79.7,2,115,573,0,1001.5,4,0
"60b6e1af6f4f",2025-02-28 16:00:00,2025-02-28 11:00:00,4,6,25.1,79.7,5,32,546,0,1001.4,7,8
"60b6e1af6f4f",2025-02-28 17:00:00,2025-02-28 12:00:00,4,6,25.9,76.8,3,42,549,0,1001,5,0
"60b6e1af6f4f",2025-02-28 18:00:00,2025-02-28 13:00:00,4,6,26.9,73.4,5,464,573,0,1000.1,4,0
"60b6e1af6f4f",2025-02-28 19:00:00,2025-02-28 14:00:00,4,6,26.9,72.9,4,257,572,0,999.6,5,0
"60b6e1af6f4f",2025-02-28 20:00:00,2025-02-28 15:00:00,4,6,26.8,75,4,144,563,0,999.2,5,0
"60b6e1af6f4f",2025-02-28 21:00:00,2025-02-28 16:00:00,4,6,26.7,75.1,3,182,558,0,999,4,0
"60b6e1af6f4f",2025-02-28 22:00:00,2025-02-28 17:00:00,4,6,27,75.2,3,188,577,0,999.4,4,0
"60b6e1af6f4f",2025-02-28 23:00:00,2025-02-28 18:00:00,4,6,26.8,75.9,2,279,561,0,1000.2,4,1
"60b6e1af6f4f",2025-03-01,2025-02-28 19:00:00,4,6,26.7,76.1,3,385,552,0,1000.9,4,1
"60b6e1af6f4f",2025-03-01 01:00:00,2025-02-28 20:00:00,4,6,26.5,75.9,4,354,551,0,1001.4,4,1
"60b6e1af6f4f",2025-03-01 02:00:00,2025-02-28 21:00:00,4,6,26.4,76.5,4,412,575,0,1001.9,4,0
"60b6e1af6f4f",2025-03-01 03:00:00,2025-02-28 22:00:00,4,6,25.8,78.6,3,238,562,0,1001.9,4,1
"60b6e1af6f4f",2025-03-01 04:00:00,2025-02-28 23:00:00,4,6,25.3,79,3,151,554,0,1001.5,4,0
"60b6e1af6f4f",2025-03-01 05:00:00,2025-03-01,4,6,25.4,77.7,3,233,549,0,1001.2,4,1
"60b6e1af6f4f",2025-03-01 06:00:00,2025-03-01 01:00:00,5,6,24.6,80.8,2,95,547,0,1000.8,4,1
"60b6e1af6f4f",2025-03-01 07:00:00,2025-03-01 02:00:00,4,6,23.3,86.3,3,7,545,0,1000.3,5,0
"60b6e1af6f4f",2025-03-01 08:00:00,2025-03-01 03:00:00,4,6,23,87.8,3,8,545,0,1000,5,0
"60b6e1af6f4f",2025-03-01 09:00:00,2025-03-01 04:00:00,4,6,22.7,89.4,3,19,547,0,1000,5,1
"60b6e1af6f4f",2025-03-01 10:00:00,2025-03-01 05:00:00,4,6,22.8,88.8,4,33,547,0,1000.3,5,1
"60b6e1af6f4f",2025-03-01 11:00:00,2025-03-01 06:00:00,4,6,22.7,89.2,4,37,551,0,1000.9,5,0
"60b6e1af6f4f",2025-03-01 12:00:00,2025-03-01 07:00:00,4,6,22.4,89.8,5,60,548,0,1001.7,5,0
"60b6e1af6f4f",2025-03-01 13:00:00,2025-03-01 08:00:00,4,6,23.2,87.1,7,147,550,0,1002.1,4,0
"60b6e1af6f4f",2025-03-01 14:00:00,2025-03-01 09:00:00,4,6,23.2,86.9,8,188,551,0,1001.9,5,0
"60b6e1af6f4f",2025-03-01 15:00:00,2025-03-01 10:00:00,5,6,24.3,82.3,6,124,549,0,1001.6,5,1
"60b6e1af6f4f",2025-03-01 16:00:00,2025-03-01 11:00:00,5,6,24.7,81.9,3,64,547,0,1001.3,5,1
"60b6e1af6f4f",2025-03-01 17:00:00,2025-03-01 12:00:00,5,6,24.9,81.2,3,27,544,0,1000.7,5,0
"60b6e1af6f4f",2025-03-01 18:00:00,2025-03-01 13:00:00,4,6,25.7,77.4,3,28,542,0,1000,5,0
"60b6e1af6f4f",2025-03-01 19:00:00,2025-03-01 14:00:00,4,6,25.9,77.2,2,23,543,0,999.5,5,1
"60b6e1af6f4f",2025-03-01 20:00:00,2025-03-01 15:00:00,4,6,26.3,75.4,3,29,544,0,999,5,0
"60b6e1af6f4f",2025-03-01 21:00:00,2025-03-01 16:00:00,4,6,27.4,71.6,3,322,558,0,998.6,4,0
"60b6e1af6f4f",2025-03-01 22:00:00,2025-03-01 17:00:00,4,6,27,71.4,3,468,594,0,998.9,4,1
"60b6e1af6f4f",2025-03-01 23:00:00,2025-03-01 18:00:00,4,6,26.4,76.3,3,1986,569,0,999.6,4,0
